waveform	[0]
t0	01-01-1904  00:00:00.000000
delta t	0.000100

time	Y[0]
01-01-1904  00:00:00.050300	6.273529E-1
01-01-1904  00:00:00.050400	6.350026E-1
01-01-1904  00:00:00.050500	6.286279E-1
01-01-1904  00:00:00.050600	6.222531E-1
01-01-1904  00:00:00.050700	6.235281E-1
01-01-1904  00:00:00.050800	6.209782E-1
01-01-1904  00:00:00.050900	6.197033E-1
01-01-1904  00:00:00.051000	6.158784E-1
01-01-1904  00:00:00.051100	6.184283E-1
01-01-1904  00:00:00.051200	6.197033E-1
01-01-1904  00:00:00.051300	6.222531E-1
01-01-1904  00:00:00.051400	6.273529E-1
01-01-1904  00:00:00.051500	6.222531E-1
01-01-1904  00:00:00.051600	6.311777E-1
01-01-1904  00:00:00.051700	6.235281E-1
01-01-1904  00:00:00.051800	6.260780E-1
01-01-1904  00:00:00.051900	6.248030E-1
01-01-1904  00:00:00.052000	6.248030E-1
01-01-1904  00:00:00.052100	6.209782E-1
01-01-1904  00:00:00.052200	6.171534E-1
01-01-1904  00:00:00.052300	6.158784E-1
01-01-1904  00:00:00.052400	6.171534E-1
01-01-1904  00:00:00.052500	6.197033E-1
01-01-1904  00:00:00.052600	6.197033E-1
01-01-1904  00:00:00.052700	6.209782E-1
01-01-1904  00:00:00.052800	6.197033E-1
01-01-1904  00:00:00.052900	6.248030E-1
01-01-1904  00:00:00.053000	6.209782E-1
01-01-1904  00:00:00.053100	6.209782E-1
01-01-1904  00:00:00.053200	6.171534E-1
01-01-1904  00:00:00.053300	6.273529E-1
01-01-1904  00:00:00.053400	6.235281E-1
01-01-1904  00:00:00.053500	6.260780E-1
01-01-1904  00:00:00.053600	6.171534E-1
01-01-1904  00:00:00.053700	6.158784E-1
01-01-1904  00:00:00.053800	6.171534E-1
01-01-1904  00:00:00.053900	6.120536E-1
01-01-1904  00:00:00.054000	6.146035E-1
01-01-1904  00:00:00.054100	6.095037E-1
01-01-1904  00:00:00.054200	6.120536E-1
01-01-1904  00:00:00.054300	6.107787E-1
01-01-1904  00:00:00.054400	6.107787E-1
01-01-1904  00:00:00.054500	6.095037E-1
01-01-1904  00:00:00.054600	6.107787E-1
01-01-1904  00:00:00.054700	6.107787E-1
01-01-1904  00:00:00.054800	6.069539E-1
01-01-1904  00:00:00.054900	6.044040E-1
01-01-1904  00:00:00.055000	6.018541E-1
01-01-1904  00:00:00.055100	6.005792E-1
01-01-1904  00:00:00.055200	5.993042E-1
01-01-1904  00:00:00.055300	6.018541E-1
01-01-1904  00:00:00.055400	6.056789E-1
01-01-1904  00:00:00.055500	6.044040E-1
01-01-1904  00:00:00.055600	6.018541E-1
01-01-1904  00:00:00.055700	6.005792E-1
01-01-1904  00:00:00.055800	5.967543E-1
01-01-1904  00:00:00.055900	5.954794E-1
01-01-1904  00:00:00.056000	5.980293E-1
01-01-1904  00:00:00.056100	6.005792E-1
01-01-1904  00:00:00.056200	5.980293E-1
01-01-1904  00:00:00.056300	5.967543E-1
01-01-1904  00:00:00.056400	5.929295E-1
01-01-1904  00:00:00.056500	5.954794E-1
01-01-1904  00:00:00.056600	5.980293E-1
01-01-1904  00:00:00.056700	5.967543E-1
01-01-1904  00:00:00.056800	5.903796E-1
01-01-1904  00:00:00.056900	5.903796E-1
01-01-1904  00:00:00.057000	5.942044E-1
01-01-1904  00:00:00.057100	5.954794E-1
01-01-1904  00:00:00.057200	5.916546E-1
01-01-1904  00:00:00.057300	5.903796E-1
