time [µs]	HF [V]	NF [V]	TGC [dB]
169,3	0,015	0,010	30,394
169,4	0,017	-0,007	30,394
169,5	0,020	-0,020	30,411
169,6	0,022	-0,022	30,394
169,7	0,024	-0,020	30,394
169,8	0,025	-0,017	30,394
169,9	0,026	-0,013	30,411
170,0	0,027	-0,006	30,394
170,1	0,027	0,004	30,411
170,2	0,027	0,016	30,394
170,3	0,027	0,026	30,394
170,4	0,027	0,030	30,394
170,5	0,027	0,025	30,394
170,6	0,027	0,014	30,394
170,7	0,027	0,006	30,394
170,8	0,026	0,003	30,394
170,9	0,026	-0,001	30,411
171,0	0,026	-0,013	30,394
171,1	0,026	-0,029	30,394
171,2	0,025	-0,034	30,394
171,3	0,024	-0,021	30,394
171,4	0,023	-0,001	30,394
171,5	0,022	0,011	30,394
171,6	0,022	0,013	30,394
171,7	0,021	0,013	30,411
171,8	0,020	0,016	30,394
171,9	0,020	0,017	30,394
172,0	0,020	0,014	30,411
172,1	0,020	0,009	30,394
172,2	0,020	0,008	30,394
172,3	0,021	0,007	30,411
172,4	0,021	-0,002	30,394
172,5	0,021	-0,018	30,394
172,6	0,022	-0,028	30,394
172,7	0,022	-0,027	30,394
172,8	0,021	-0,017	30,394
172,9	0,021	-0,010	30,429
173,0	0,020	-0,006	30,394
173,1	0,019	-0,003	30,394
173,2	0,018	0,003	30,394
173,3	0,017	0,008	30,394
173,4	0,016	0,011	30,394
173,5	0,015	0,014	30,394
173,6	0,014	0,016	30,394
173,7	0,013	0,015	30,411
173,8	0,013	0,008	30,394
173,9	0,012	0,000	30,394
174,0	0,012	-0,003	30,394
174,1	0,012	-0,004	30,394
174,2	0,012	-0,008	30,394
174,3	0,012	-0,015	30,394
174,4	0,012	-0,015	30,394
174,5	0,012	-0,005	30,394
174,6	0,013	0,006	30,394
174,7	0,014	0,007	30,394
174,8	0,014	-0,003	30,394
174,9	0,015	-0,011	30,394
175,0	0,016	-0,007	30,394
175,1	0,017	0,007	30,394
175,2	0,018	0,018	30,394
175,3	0,018	0,020	30,411
175,4	0,019	0,017	30,394
175,5	0,019	0,012	30,394
175,6	0,019	0,006	30,394
175,7	0,019	-0,003	30,411
175,8	0,019	-0,014	30,394
175,9	0,019	-0,020	30,394
176,0	0,018	-0,016	30,394
176,1	0,019	-0,003	30,411
176,2	0,019	0,011	30,394
176,3	0,019	0,015	30,394
176,4	0,020	0,006	30,394
176,5	0,021	-0,012	30,394
176,6	0,021	-0,022	30,394
176,7	0,022	-0,016	30,394
176,8	0,022	0,004	30,394
176,9	0,023	0,021	30,394
177,0	0,022	0,021	30,394
177,1	0,022	0,004	30,394
177,2	0,021	-0,015	30,394
177,3	0,020	-0,021	30,394
177,4	0,018	-0,014	30,394
177,5	0,016	0,000	30,411
177,6	0,014	0,008	30,394
177,7	0,012	0,008	30,411
177,8	0,010	0,001	30,394
177,9	0,008	-0,007	30,394
178,0	0,007	-0,009	30,394
178,1	0,006	-0,005	30,411
178,2	0,005	0,000	30,394
178,3	0,004	0,001	30,411
178,4	0,004	-0,002	30,394
178,5	0,004	-0,005	30,411
178,6	0,005	-0,004	30,394
178,7	0,005	0,000	30,394
178,8	0,005	0,001	30,394
178,9	0,005	0,000	30,411
179,0	0,005	0,001	30,394
179,1	0,005	0,005	30,394
179,2	0,005	0,007	30,394
179,3	0,005	0,004	30,394
179,4	0,005	0,000	30,394
179,5	0,005	0,001	30,394
179,6	0,005	0,006	30,394
179,7	0,005	0,007	30,394
179,8	0,006	0,001	30,394
179,9	0,007	-0,004	30,394
180,0	0,008	-0,002	30,394
180,1	0,009	0,004	30,394
180,2	0,011	0,003	30,394
180,3	0,012	-0,007	30,411
180,4	0,013	-0,015	30,394
180,5	0,014	-0,010	30,394
180,6	0,015	0,005	30,394
180,7	0,015	0,018	30,394
180,8	0,015	0,019	30,394
180,9	0,015	0,009	30,411
181,0	0,015	-0,002	30,394
181,1	0,015	-0,008	30,394
181,2	0,015	-0,005	30,394
181,3	0,014	0,002	30,394
181,4	0,015	0,002	30,394
181,5	0,015	-0,008	30,394
181,6	0,015	-0,023	30,394
181,7	0,016	-0,024	30,411
181,8	0,017	-0,009	30,394
181,9	0,017	0,007	30,394
182,0	0,018	0,005	30,394
182,1	0,018	-0,010	30,394
182,2	0,019	-0,016	30,394
182,3	0,019	-0,003	30,394
182,4	0,018	0,014	30,394
182,5	0,018	0,019	30,394
182,6	0,018	0,013	30,394
182,7	0,017	0,013	30,394
182,8	0,018	0,020	30,394
182,9	0,018	0,019	30,394
183,0	0,020	-0,001	30,394
183,1	0,021	-0,021	30,394
183,2	0,024	-0,021	30,394
183,3	0,027	-0,006	30,394
183,4	0,031	-0,001	30,394
183,5	0,034	-0,018	30,394
183,6	0,038	-0,037	30,411
183,7	0,041	-0,033	30,394
183,8	0,043	-0,003	30,411
183,9	0,044	0,029	30,394
184,0	0,044	0,048	30,394
184,1	0,043	0,049	30,394
184,2	0,041	0,035	30,394
184,3	0,038	0,010	30,394
184,4	0,035	-0,016	30,394
184,5	0,031	-0,026	30,394
184,6	0,028	-0,013	30,394
184,7	0,025	0,005	30,394
184,8	0,022	0,006	30,394
184,9	0,021	-0,011	30,394
185,0	0,021	-0,025	30,394
185,1	0,021	-0,023	30,394
185,2	0,022	-0,012	30,394
185,3	0,024	-0,005	30,394
185,4	0,026	0,004	30,394
185,5	0,028	0,022	30,394
185,6	0,031	0,039	30,394
185,7	0,032	0,033	30,394
185,8	0,034	0,000	30,394
185,9	0,034	-0,029	30,394
186,0	0,034	-0,025	30,394
186,1	0,034	0,005	30,411
186,2	0,033	0,022	30,394
186,3	0,032	0,009	30,394
186,4	0,030	-0,017	30,394
186,5	0,028	-0,030	30,411
186,6	0,027	-0,024	30,394
186,7	0,025	-0,013	30,394
186,8	0,023	-0,005	30,394
186,9	0,021	0,005	30,394
187,0	0,020	0,021	30,394
187,1	0,018	0,027	30,394
187,2	0,018	0,015	30,394
187,3	0,017	-0,006	30,394
187,4	0,017	-0,015	30,394
187,5	0,018	-0,004	30,411
187,6	0,020	0,010	30,394
187,7	0,022	0,014	30,394
187,8	0,024	0,007	30,394
187,9	0,026	-0,001	30,394
188,0	0,029	-0,011	30,394
188,1	0,031	-0,025	30,394
188,2	0,032	-0,038	30,411
188,3	0,033	-0,035	30,394
188,4	0,033	-0,010	30,411
188,5	0,033	0,021	30,394
188,6	0,031	0,035	30,394
188,7	0,029	0,028	30,394
188,8	0,027	0,014	30,394
188,9	0,024	0,007	30,411
189,0	0,021	0,006	30,394
189,1	0,018	0,004	30,394
189,2	0,016	-0,001	30,394
189,3	0,014	-0,006	30,394
189,4	0,013	-0,009	30,394
189,5	0,012	-0,013	30,394
189,6	0,012	-0,018	30,394
189,7	0,012	-0,017	30,394
189,8	0,012	-0,009	30,394
189,9	0,013	0,001	30,411
190,0	0,014	0,007	30,394
190,1	0,015	0,007	30,394
190,2	0,016	0,009	30,394
190,3	0,016	0,013	30,394
190,4	0,017	0,015	30,394
190,5	0,017	0,011	30,411
190,6	0,017	0,002	30,394
190,7	0,017	-0,006	30,394
190,8	0,017	-0,013	30,394
190,9	0,017	-0,018	30,394
191,0	0,016	-0,017	30,394
191,1	0,015	-0,010	30,394
191,2	0,014	0,000	30,394
191,3	0,013	0,004	30,394
191,4	0,012	0,001	30,394
191,5	0,011	0,000	30,394
191,6	0,010	0,006	30,394
191,7	0,010	0,016	30,394
191,8	0,010	0,017	30,394
191,9	0,011	0,008	30,394
192,0	0,013	-0,003	30,394
192,1	0,014	-0,007	30,394
192,2	0,017	-0,004	30,394
192,3	0,019	-0,001	30,394
192,4	0,022	0,005	30,394
192,5	0,025	0,017	30,394
192,6	0,027	0,032	30,394
192,7	0,029	0,035	30,394
192,8	0,030	0,017	30,394
192,9	0,031	-0,012	30,394
193,0	0,031	-0,031	30,394
193,1	0,030	-0,025	30,394
193,2	0,029	-0,002	30,394
193,3	0,028	0,017	30,394
193,4	0,026	0,017	30,394
193,5	0,024	0,000	30,394
193,6	0,023	-0,017	30,394
193,7	0,021	-0,022	30,394
193,8	0,020	-0,011	30,394
193,9	0,019	0,005	30,394
194,0	0,018	0,017	30,394
194,1	0,018	0,019	30,394
194,2	0,018	0,015	30,394
194,3	0,018	0,009	30,394
194,4	0,018	0,002	30,394
194,5	0,018	-0,004	30,411
194,6	0,017	-0,009	30,394
194,7	0,017	-0,012	30,394
194,8	0,017	-0,016	30,394
194,9	0,017	-0,020	30,411
195,0	0,017	-0,018	30,394
195,1	0,017	-0,006	30,394
195,2	0,016	0,005	30,394
195,3	0,016	0,002	30,394
195,4	0,016	-0,011	30,394
195,5	0,016	-0,017	30,411
195,6	0,016	-0,005	30,394
195,7	0,016	0,015	30,394
195,8	0,016	0,021	30,394
195,9	0,016	0,011	30,394
196,0	0,016	0,003	30,394
196,1	0,016	0,010	30,394
196,2	0,016	0,018	30,394
196,3	0,016	0,011	30,394
196,4	0,016	-0,007	30,376
196,5	0,016	-0,015	30,394
196,6	0,017	-0,007	30,394
196,7	0,017	-0,001	30,394
196,8	0,018	-0,011	30,394
196,9	0,019	-0,025	30,394
197,0	0,020	-0,022	30,394
197,1	0,021	-0,001	30,394
197,2	0,022	0,015	30,394
197,3	0,023	0,013	30,394
197,4	0,023	0,008	30,394
197,5	0,024	0,016	30,394
197,6	0,024	0,028	30,394
197,7	0,024	0,024	30,411
197,8	0,023	0,003	30,394
197,9	0,022	-0,013	30,394
198,0	0,021	-0,011	30,394
198,1	0,019	-0,005	30,394
198,2	0,017	-0,010	30,394
198,3	0,014	-0,020	30,394
198,4	0,012	-0,018	30,394
198,5	0,010	-0,005	30,394
198,6	0,009	0,003	30,394
198,7	0,008	0,000	30,394
198,8	0,008	-0,002	30,394
198,9	0,009	0,007	30,394
199,0	0,011	0,013	30,394
199,1	0,014	0,006	30,394
199,2	0,017	-0,002	30,394
199,3	0,020	0,005	30,394
199,4	0,023	0,023	30,394
199,5	0,027	0,026	30,394
199,6	0,029	0,005	30,411
199,7	0,032	-0,021	30,394
199,8	0,033	-0,033	30,394
199,9	0,033	-0,030	30,394
