time [µs]	HF [V]	NF [V]	TGC [dB]
0,0	0,462	0,133	0,315
0,1	0,540	0,416	0,472
0,2	0,606	0,243	-0,157
0,3	0,655	-0,376	-0,157
0,4	0,685	-0,834	0,945
0,5	0,698	-0,578	0,945
0,6	0,696	0,230	0,542
0,7	0,684	0,873	0,297
0,8	0,670	0,852	0,000
0,9	0,659	0,343	0,157
1,0	0,659	-0,137	0,315
1,1	0,674	-0,319	0,612
1,2	0,706	-0,299	0,472
1,3	0,755	-0,196	0,157
1,4	0,817	0,061	0,157
1,5	0,884	0,523	0,157
1,6	0,948	0,955	0,315
1,7	1,000	0,961	0,315
1,8	1,031	0,384	0,315
1,9	1,034	-0,482	0,315
2,0	1,007	-1,127	0,315
2,1	0,948	-1,232	0,315
2,2	0,863	-0,872	0,315
2,3	0,757	-0,379	0,315
2,4	0,641	-0,051	0,192
2,5	0,526	0,036	0,315
2,6	0,422	0,003	0,315
2,7	0,338	-0,009	0,175
2,8	0,282	0,016	0,315
2,9	0,257	-0,022	0,315
3,0	0,261	-0,187	0,315
3,1	0,292	-0,398	0,315
3,2	0,342	-0,490	0,315
3,3	0,403	-0,366	0,315
3,4	0,464	-0,089	0,315
3,5	0,517	0,194	0,315
3,6	0,555	0,384	0,280
3,7	0,573	0,475	0,315
3,8	0,566	0,500	0,245
3,9	0,537	0,473	0,315
4,0	0,488	0,387	0,315
4,1	0,424	0,251	0,315
4,2	0,351	0,110	0,315
4,3	0,275	0,015	0,315
4,4	0,202	-0,019	0,315
4,5	0,138	-0,015	0,315
4,6	0,087	-0,009	0,315
4,7	0,050	-0,015	0,315
4,8	0,028	-0,021	0,315
4,9	0,019	-0,011	0,315
5,0	0,021	0,004	0,315
5,1	0,030	0,002	0,315
5,2	0,044	-0,025	0,315
5,3	0,060	-0,056	0,315
5,4	0,073	-0,066	0,315
5,5	0,084	-0,057	0,315
5,6	0,089	-0,054	0,315
5,7	0,089	-0,067	0,315
5,8	0,085	-0,078	0,315
5,9	0,077	-0,064	0,315
6,0	0,067	-0,025	0,315
6,1	0,055	0,012	0,315
6,2	0,045	0,023	0,315
6,3	0,036	0,013	0,315
6,4	0,029	-0,003	0,315
6,5	0,025	-0,017	0,315
6,6	0,023	-0,030	0,315
6,7	0,024	-0,041	0,315
6,8	0,026	-0,041	0,315
6,9	0,029	-0,023	0,315
7,0	0,033	0,003	0,315
7,1	0,036	0,023	0,315
7,2	0,038	0,029	0,315
7,3	0,039	0,022	0,315
7,4	0,039	0,008	0,315
7,5	0,038	-0,009	0,315
7,6	0,036	-0,026	0,315
7,7	0,033	-0,034	0,315
7,8	0,030	-0,026	0,315
7,9	0,027	-0,008	0,315
8,0	0,024	0,011	0,315
8,1	0,022	0,020	0,315
8,2	0,020	0,019	0,315
8,3	0,019	0,012	0,315
8,4	0,019	0,005	0,315
8,5	0,020	-0,004	0,315
8,6	0,020	-0,015	0,315
8,7	0,021	-0,022	0,315
8,8	0,022	-0,021	0,315
8,9	0,023	-0,011	0,315
9,0	0,023	0,002	0,315
9,1	0,023	0,011	0,315
9,2	0,023	0,015	0,315
9,3	0,022	0,016	0,315
9,4	0,022	0,018	0,315
9,5	0,021	0,019	0,315
9,6	0,021	0,018	0,315
9,7	0,020	0,012	0,315
9,8	0,020	0,002	0,315
9,9	0,020	-0,008	0,315
10,0	0,020	-0,016	0,315
10,1	0,020	-0,020	0,315
10,2	0,021	-0,017	0,315
10,3	0,021	-0,009	0,315
10,4	0,021	0,004	0,315
10,5	0,022	0,016	0,315
10,6	0,022	0,024	0,315
10,7	0,022	0,023	0,315
10,8	0,022	0,014	0,315
10,9	0,021	0,002	0,315
11,0	0,021	-0,009	0,315
11,1	0,020	-0,014	0,315
11,2	0,020	-0,015	0,315
11,3	0,019	-0,013	0,315
11,4	0,019	-0,007	0,315
11,5	0,018	0,002	0,315
11,6	0,018	0,013	0,315
11,7	0,017	0,021	0,315
11,8	0,017	0,021	0,315
11,9	0,016	0,013	0,315
12,0	0,016	0,003	0,315
12,1	0,015	-0,003	0,315
12,2	0,014	-0,005	0,315
12,3	0,013	-0,007	0,315
12,4	0,012	-0,010	0,315
12,5	0,011	-0,011	0,315
12,6	0,010	-0,006	0,315
12,7	0,009	0,002	0,315
12,8	0,008	0,008	0,315
12,9	0,007	0,008	0,315
13,0	0,006	0,003	0,315
13,1	0,005	0,000	0,315
13,2	0,005	0,002	0,315
13,3	0,004	0,004	0,315
13,4	0,005	0,003	0,315
13,5	0,005	-0,001	0,315
13,6	0,006	-0,003	0,315
13,7	0,007	-0,001	0,315
13,8	0,008	0,002	0,315
13,9	0,010	0,004	0,315
14,0	0,011	0,007	0,315
14,1	0,013	0,012	0,315
14,2	0,014	0,016	0,315
14,3	0,016	0,015	0,315
14,4	0,017	0,008	0,315
14,5	0,018	-0,004	0,315
14,6	0,019	-0,014	0,315
14,7	0,020	-0,019	0,315
14,8	0,020	-0,016	0,315
14,9	0,021	-0,009	0,315
15,0	0,021	0,002	0,315
15,1	0,021	0,014	0,315
15,2	0,021	0,022	0,315
15,3	0,021	0,021	0,315
15,4	0,022	0,010	0,315
15,5	0,022	-0,004	0,315
15,6	0,022	-0,016	0,315
15,7	0,022	-0,020	0,315
15,8	0,022	-0,016	0,315
15,9	0,023	-0,005	0,315
16,0	0,023	0,009	0,297
16,1	0,023	0,021	0,315
16,2	0,023	0,025	0,315
16,3	0,022	0,020	0,315
16,4	0,022	0,007	0,315
16,5	0,022	-0,007	0,315
16,6	0,022	-0,016	0,315
16,7	0,021	-0,018	0,315
16,8	0,021	-0,014	0,315
16,9	0,021	-0,005	0,315
17,0	0,020	0,006	0,315
17,1	0,020	0,016	0,315
17,2	0,019	0,021	0,297
17,3	0,019	0,019	0,315
17,4	0,019	0,011	0,315
17,5	0,018	-0,001	0,315
17,6	0,017	-0,010	0,315
17,7	0,017	-0,015	0,280
17,8	0,016	-0,013	0,315
17,9	0,016	-0,006	0,315
18,0	0,015	0,004	0,315
18,1	0,014	0,012	0,315
18,2	0,014	0,015	0,315
18,3	0,014	0,013	0,315
18,4	0,013	0,009	0,315
18,5	0,013	0,003	0,315
18,6	0,013	-0,003	0,315
18,7	0,013	-0,008	0,315
18,8	0,013	-0,012	0,315
18,9	0,013	-0,011	0,315
19,0	0,013	-0,005	0,315
19,1	0,012	0,003	0,315
19,2	0,012	0,010	0,315
19,3	0,011	0,013	0,315
19,4	0,010	0,011	0,315
19,5	0,008	0,007	0,315
19,6	0,007	0,004	0,315
19,7	0,006	0,002	0,315
19,8	0,005	0,001	0,315
19,9	0,005	0,000	0,315
20,0	0,004	-0,002	0,315
20,1	0,005	-0,004	0,315
20,2	0,005	-0,004	0,315
20,3	0,006	-0,004	0,315
20,4	0,007	-0,004	0,315
20,5	0,008	-0,005	0,315
20,6	0,010	-0,002	0,297
20,7	0,011	0,004	0,315
20,8	0,013	0,011	0,315
20,9	0,014	0,015	0,315
21,0	0,015	0,015	0,315
21,1	0,015	0,010	0,315
21,2	0,016	0,003	0,315
21,3	0,016	-0,004	0,315
21,4	0,015	-0,011	0,315
21,5	0,015	-0,014	0,315
21,6	0,014	-0,011	0,315
21,7	0,014	-0,004	0,315
21,8	0,013	0,004	0,315
21,9	0,012	0,011	0,315
22,0	0,011	0,013	0,315
22,1	0,011	0,011	0,315
22,2	0,010	0,007	0,315
22,3	0,010	0,002	0,315
22,4	0,010	-0,003	0,315
22,5	0,010	-0,006	0,315
22,6	0,010	-0,008	0,315
22,7	0,010	-0,006	0,315
22,8	0,010	-0,001	0,315
22,9	0,009	0,006	0,315
23,0	0,009	0,011	0,315
23,1	0,009	0,012	0,315
23,2	0,009	0,008	0,315
23,3	0,009	0,002	0,315
23,4	0,008	-0,002	0,315
23,5	0,008	-0,004	0,315
23,6	0,008	-0,005	0,315
23,7	0,008	-0,004	0,315
23,8	0,009	-0,001	0,315
23,9	0,009	0,005	0,315
24,0	0,010	0,011	0,315
24,1	0,010	0,013	0,315
24,2	0,011	0,011	0,315
24,3	0,012	0,005	0,315
24,4	0,013	-0,001	0,315
24,5	0,015	-0,007	0,315
24,6	0,016	-0,012	0,315
24,7	0,017	-0,014	0,315
24,8	0,018	-0,011	0,315
24,9	0,019	-0,002	0,315
25,0	0,020	0,010	0,315
25,1	0,020	0,020	0,315
25,2	0,021	0,023	0,315
25,3	0,021	0,020	0,315
25,4	0,021	0,011	0,315
25,5	0,022	0,000	0,315
25,6	0,022	-0,011	0,315
25,7	0,022	-0,018	0,315
25,8	0,022	-0,019	0,315
25,9	0,022	-0,014	0,315
26,0	0,022	-0,003	0,315
26,1	0,022	0,011	0,315
26,2	0,022	0,021	0,315
26,3	0,022	0,024	0,315
26,4	0,022	0,020	0,315
26,5	0,022	0,009	0,315
26,6	0,022	-0,004	0,315
26,7	0,023	-0,015	0,315
26,8	0,023	-0,020	0,315
26,9	0,023	-0,019	0,315
27,0	0,023	-0,011	0,315
27,1	0,023	0,001	0,315
27,2	0,022	0,013	0,315
27,3	0,022	0,021	0,315
27,4	0,021	0,022	0,315
27,5	0,020	0,016	0,315
27,6	0,019	0,006	0,315
27,7	0,017	-0,004	0,315
27,8	0,016	-0,012	0,315
27,9	0,014	-0,014	0,315
28,0	0,012	-0,011	0,315
28,1	0,010	-0,005	0,315
28,2	0,009	0,000	0,315
28,3	0,008	0,003	0,315
28,4	0,007	0,004	0,315
28,5	0,006	0,004	0,315
28,6	0,006	0,004	0,315
28,7	0,006	0,003	0,315
28,8	0,006	0,003	0,315
28,9	0,006	0,004	0,315
29,0	0,007	0,006	0,315
29,1	0,008	0,009	0,315
29,2	0,009	0,011	0,315
29,3	0,010	0,008	0,315
29,4	0,010	0,003	0,315
29,5	0,011	-0,004	0,315
29,6	0,011	-0,008	0,315
29,7	0,011	-0,010	0,315
29,8	0,011	-0,007	0,315
29,9	0,011	-0,002	0,315
30,0	0,010	0,004	0,315
30,1	0,010	0,009	0,315
30,2	0,009	0,010	0,315
30,3	0,008	0,008	0,297
30,4	0,008	0,003	0,315
30,5	0,008	-0,002	0,315
30,6	0,008	-0,005	0,315
30,7	0,008	-0,006	0,315
30,8	0,008	-0,002	0,315
30,9	0,009	0,004	0,315
31,0	0,010	0,009	0,315
31,1	0,010	0,012	0,315
31,2	0,011	0,011	0,315
31,3	0,012	0,007	0,315
31,4	0,013	0,001	0,315
31,5	0,014	-0,005	0,315
31,6	0,014	-0,011	0,315
31,7	0,014	-0,013	0,315
31,8	0,015	-0,011	0,315
31,9	0,014	-0,004	0,315
32,0	0,014	0,004	0,315
32,1	0,013	0,010	0,315
32,2	0,013	0,012	0,315
32,3	0,012	0,013	0,315
32,4	0,012	0,012	0,315
32,5	0,011	0,009	0,315
32,6	0,011	0,006	0,315
32,7	0,011	0,002	0,315
32,8	0,012	-0,002	0,315
32,9	0,012	-0,007	0,315
33,0	0,013	-0,011	0,315
33,1	0,015	-0,014	0,315
33,2	0,016	-0,014	0,297
33,3	0,018	-0,011	0,315
33,4	0,020	-0,005	0,315
33,5	0,022	0,004	0,315
33,6	0,023	0,013	0,315
33,7	0,024	0,022	0,315
33,8	0,025	0,027	0,315
33,9	0,026	0,027	0,315
34,0	0,026	0,020	0,297
34,1	0,026	0,009	0,315
34,2	0,026	-0,003	0,315
34,3	0,026	-0,014	0,315
34,4	0,025	-0,020	0,315
34,5	0,024	-0,022	0,315
34,6	0,023	-0,019	0,315
34,7	0,022	-0,013	0,315
34,8	0,021	-0,004	0,315
34,9	0,020	0,006	0,315
35,0	0,019	0,014	0,315
35,1	0,018	0,018	0,315
35,2	0,016	0,018	0,315
35,3	0,015	0,015	0,315
35,4	0,013	0,009	0,315
35,5	0,012	0,003	0,315
35,6	0,010	-0,001	0,315
35,7	0,009	-0,004	0,315
35,8	0,007	-0,004	0,315
35,9	0,006	-0,004	0,315
36,0	0,005	-0,004	0,315
36,1	0,004	-0,003	0,315
36,2	0,004	-0,003	0,315
36,3	0,004	-0,002	0,315
36,4	0,004	-0,001	0,315
36,5	0,004	0,000	0,315
36,6	0,004	0,002	0,315
36,7	0,005	0,003	0,315
36,8	0,005	0,005	0,315
36,9	0,006	0,006	0,332
37,0	0,006	0,006	0,315
37,1	0,006	0,006	0,315
37,2	0,006	0,005	0,280
37,3	0,007	0,003	1,575
37,4	0,007	0,001	3,815
37,5	0,006	-0,001	5,529
37,6	0,006	-0,003	6,737
37,7	0,006	-0,005	7,402
37,8	0,006	-0,005	7,874
37,9	0,005	-0,004	8,189
38,0	0,005	-0,001	8,346
38,1	0,005	0,002	8,504
38,2	0,004	0,004	8,661
38,3	0,004	0,005	8,819
38,4	0,004	0,003	8,819
38,5	0,004	0,000	8,976
38,6	0,004	-0,003	9,081
38,7	0,004	-0,004	9,134
38,8	0,005	-0,002	9,274
38,9	0,005	0,001	9,291
39,0	0,006	0,005	9,449
39,1	0,007	0,007	9,519
39,2	0,008	0,006	9,606
39,3	0,009	0,004	9,711
39,4	0,010	0,000	9,764
39,5	0,011	-0,006	9,799
39,6	0,012	-0,011	9,921
39,7	0,012	-0,013	10,026
39,8	0,013	-0,010	10,079
39,9	0,013	-0,005	10,236
40,0	0,013	0,001	10,236
40,1	0,012	0,005	10,394
40,2	0,011	0,008	10,394
40,3	0,010	0,010	10,551
40,4	0,009	0,010	10,551
40,5	0,008	0,006	10,709
40,6	0,006	0,001	10,709
40,7	0,005	-0,002	10,866
40,8	0,004	-0,001	10,884
40,9	0,004	0,002	11,024
41,0	0,004	0,005	11,024
41,1	0,004	0,005	11,181
41,2	0,004	0,004	11,234
41,3	0,005	0,002	11,339
41,4	0,006	-0,001	11,374
41,5	0,008	-0,005	11,496
41,6	0,010	-0,009	11,601
41,7	0,012	-0,010	11,654
41,8	0,013	-0,007	11,706
41,9	0,015	0,000	11,811
42,0	0,017	0,009	11,951
42,1	0,019	0,016	11,969
42,2	0,020	0,021	12,126
42,3	0,021	0,020	12,126
42,4	0,022	0,013	12,283
42,5	0,022	0,001	12,318
42,6	0,022	-0,011	12,441
42,7	0,022	-0,018	12,493
42,8	0,021	-0,019	12,598
42,9	0,020	-0,014	12,633
43,0	0,019	-0,005	12,738
43,1	0,017	0,005	12,843
43,2	0,016	0,012	12,913
43,3	0,014	0,015	13,036
43,4	0,012	0,014	13,071
43,5	0,010	0,010	13,193
43,6	0,009	0,005	13,228
43,7	0,008	0,002	13,386
43,8	0,007	0,001	13,386
43,9	0,006	0,002	13,543
44,0	0,006	0,002	13,543
44,1	0,006	0,002	13,701
44,2	0,007	0,000	13,701
44,3	0,008	-0,004	13,858
44,4	0,009	-0,009	13,858
44,5	0,010	-0,011	14,016
44,6	0,012	-0,010	14,016
44,7	0,013	-0,004	14,173
44,8	0,015	0,004	14,208
44,9	0,016	0,011	14,331
45,0	0,017	0,016	14,383
45,1	0,017	0,016	14,488
45,2	0,017	0,011	14,488
45,3	0,017	0,003	14,646
45,4	0,017	-0,006	14,681
45,5	0,016	-0,013	14,803
45,6	0,015	-0,016	14,943
45,7	0,014	-0,013	14,961
45,8	0,014	-0,004	15,101
45,9	0,013	0,005	15,118
46,0	0,012	0,011	15,276
46,1	0,012	0,011	15,293
46,2	0,012	0,006	15,416
46,3	0,012	-0,001	15,451
46,4	0,013	-0,009	15,591
46,5	0,014	-0,012	15,678
46,6	0,015	-0,009	15,731
46,7	0,016	-0,001	15,766
46,8	0,017	0,010	15,906
46,9	0,018	0,018	15,958
47,0	0,019	0,020	16,063
47,1	0,019	0,015	16,133
47,2	0,020	0,005	16,220
47,3	0,020	-0,006	16,325
47,4	0,019	-0,014	16,378
47,5	0,019	-0,017	16,483
47,6	0,018	-0,015	16,535
47,7	0,016	-0,009	16,693
47,8	0,015	-0,001	16,693
47,9	0,014	0,005	16,850
48,0	0,012	0,009	16,850
48,1	0,011	0,011	17,008
48,2	0,010	0,011	17,008
48,3	0,010	0,009	17,165
48,4	0,009	0,007	17,165
48,5	0,009	0,006	17,323
48,6	0,009	0,005	17,340
48,7	0,009	0,002	17,480
48,8	0,010	-0,003	17,480
48,9	0,011	-0,008	17,638
49,0	0,012	-0,011	17,655
49,1	0,012	-0,011	17,795
49,2	0,013	-0,008	17,830
49,3	0,014	-0,003	17,953
49,4	0,014	0,005	18,093
49,5	0,015	0,013	18,110
49,6	0,015	0,017	18,268
49,7	0,015	0,014	18,268
49,8	0,016	0,005	18,390
49,9	0,016	-0,006	18,425
50,0	0,017	-0,013	18,583
50,1	0,017	-0,014	18,600
50,2	0,018	-0,010	18,740
50,3	0,018	-0,002	18,758
50,4	0,019	0,008	18,898
50,5	0,020	0,017	18,915
50,6	0,020	0,021	19,055
50,7	0,021	0,019	19,125
50,8	0,021	0,010	19,213
50,9	0,021	-0,001	19,230
51,0	0,021	-0,012	19,370
51,1	0,020	-0,019	19,388
51,2	0,020	-0,019	19,528
51,3	0,019	-0,014	19,668
51,4	0,017	-0,004	19,685
51,5	0,016	0,006	19,825
51,6	0,015	0,013	19,843
51,7	0,014	0,013	19,965
51,8	0,013	0,011	20,000
51,9	0,012	0,007	20,140
52,0	0,012	0,003	20,157
52,1	0,012	-0,001	20,315
52,2	0,012	-0,006	20,332
52,3	0,013	-0,011	20,472
52,4	0,013	-0,014	20,472
52,5	0,014	-0,013	20,630
52,6	0,015	-0,008	20,630
52,7	0,015	0,000	20,787
52,8	0,016	0,008	20,787
52,9	0,016	0,013	20,945
53,0	0,016	0,015	20,962
53,1	0,016	0,014	21,102
53,2	0,016	0,010	21,207
53,3	0,015	0,003	21,260
53,4	0,015	-0,006	21,417
53,5	0,014	-0,012	21,417
53,6	0,013	-0,014	21,575
53,7	0,013	-0,011	21,575
53,8	0,013	-0,006	21,610
53,9	0,012	0,000	21,732
54,0	0,012	0,006	21,785
54,1	0,012	0,011	21,890
54,2	0,012	0,012	22,047
54,3	0,013	0,007	22,047
54,4	0,013	-0,001	22,205
54,5	0,013	-0,007	22,275
54,6	0,014	-0,011	22,362
54,7	0,015	-0,013	22,380
54,8	0,015	-0,014	22,520
54,9	0,016	-0,011	22,537
55,0	0,017	-0,004	22,677
55,1	0,018	0,007	22,677
55,2	0,020	0,017	22,835
55,3	0,021	0,022	22,922
55,4	0,023	0,022	22,992
55,5	0,025	0,015	23,132
55,6	0,027	0,004	23,150
55,7	0,029	-0,011	23,307
55,8	0,031	-0,023	23,307
55,9	0,032	-0,029	23,465
56,0	0,032	-0,027	23,465
56,1	0,032	-0,021	23,622
56,2	0,030	-0,010	23,622
56,3	0,028	0,003	23,762
56,4	0,024	0,016	23,780
56,5	0,020	0,021	23,937
56,6	0,015	0,017	23,937
56,7	0,011	0,009	24,094
56,8	0,007	0,002	24,094
56,9	0,005	-0,003	24,252
57,0	0,004	-0,009	24,252
57,1	0,006	-0,014	24,409
57,2	0,009	-0,015	24,409
57,3	0,014	-0,011	24,567
57,4	0,021	-0,006	24,567
57,5	0,027	-0,003	24,724
57,6	0,032	0,001	24,777
57,7	0,036	0,007	24,882
57,8	0,036	0,011	24,882
57,9	0,032	0,007	25,039
58,0	0,025	-0,003	25,039
58,1	0,013	-0,011	25,197
58,2	0,001	-0,012	25,232
58,3	0,016	-0,013	25,354
58,4	0,029	-0,016	25,512
58,5	0,036	-0,018	25,512
58,6	0,034	-0,012	25,652
58,7	0,020	0,000	25,669
58,8	0,010	0,007	25,757
58,9	0,057	-0,003	25,827
59,0	0,122	-0,043	25,984
59,1	0,206	-0,105	26,019
59,2	0,307	-0,126	26,142
59,3	0,420	-0,001	26,159
59,4	0,542	0,309	26,299
59,5	0,667	0,657	26,299
59,6	0,791	0,742	26,457
59,7	0,907	0,354	26,527
59,8	1,012	-0,381	26,614
59,9	1,100	-1,039	26,772
60,0	1,172	-1,219	26,772
60,1	1,225	-0,841	26,929
60,2	1,261	-0,147	26,929
60,3	1,281	0,546	26,929
60,4	1,290	1,038	26,999
60,5	1,289	1,237	27,157
60,6	1,283	1,091	27,244
60,7	1,274	0,607	27,402
60,8	1,265	-0,075	27,402
60,9	1,256	-0,714	27,559
61,0	1,248	-1,112	27,577
61,1	1,241	-1,199	27,717
61,2	1,231	-0,990	27,717
61,3	1,218	-0,530	27,874
61,4	1,199	0,090	27,874
61,5	1,173	0,689	28,031
61,6	1,139	1,067	28,031
61,7	1,096	1,133	28,189
61,8	1,045	0,947	28,189
61,9	0,988	0,632	28,346
62,0	0,928	0,273	28,416
62,1	0,867	-0,083	28,504
62,2	0,810	-0,378	28,609
62,3	0,758	-0,558	28,661
62,4	0,714	-0,625	28,819
62,5	0,681	-0,634	28,819
62,6	0,660	-0,604	28,941
62,7	0,649	-0,494	28,976
62,8	0,648	-0,261	29,064
62,9	0,654	0,056	29,134
63,0	0,666	0,358	29,256
63,1	0,678	0,570	29,291
63,2	0,688	0,670	29,309
63,3	0,694	0,645	29,449
63,4	0,691	0,474	29,589
63,5	0,678	0,171	29,606
63,6	0,655	-0,173	29,764
63,7	0,620	-0,433	29,799
63,8	0,576	-0,539	29,921
63,9	0,524	-0,505	30,079
64,0	0,466	-0,378	29,939
64,1	0,405	-0,197	29,939
64,2	0,345	-0,002	29,921
64,3	0,289	0,149	29,921
64,4	0,238	0,207	29,921
64,5	0,196	0,177	29,921
64,6	0,164	0,121	29,921
64,7	0,141	0,093	29,921
64,8	0,129	0,101	29,921
64,9	0,125	0,116	29,921
65,0	0,129	0,115	29,921
65,1	0,138	0,088	29,921
65,2	0,151	0,038	29,921
65,3	0,165	-0,037	29,921
65,4	0,177	-0,122	29,921
65,5	0,188	-0,187	29,921
65,6	0,195	-0,203	29,921
65,7	0,198	-0,164	29,921
65,8	0,197	-0,085	29,921
65,9	0,192	0,008	29,921
66,0	0,184	0,091	29,921
66,1	0,174	0,144	29,921
66,2	0,162	0,149	29,921
66,3	0,149	0,108	29,921
66,4	0,137	0,038	29,904
66,5	0,125	-0,036	29,921
66,6	0,115	-0,091	29,921
66,7	0,107	-0,116	29,921
66,8	0,100	-0,105	29,921
66,9	0,095	-0,066	29,921
67,0	0,092	-0,015	29,921
67,1	0,090	0,031	29,921
67,2	0,089	0,060	29,886
67,3	0,088	0,074	29,921
67,4	0,088	0,079	29,921
67,5	0,089	0,075	29,921
67,6	0,089	0,057	29,921
67,7	0,090	0,027	29,921
67,8	0,090	-0,012	29,921
67,9	0,090	-0,052	29,921
68,0	0,090	-0,082	29,921
68,1	0,089	-0,095	29,921
68,2	0,088	-0,084	29,886
68,3	0,087	-0,053	29,921
68,4	0,085	-0,010	29,921
68,5	0,083	0,029	29,921
68,6	0,080	0,055	29,904
68,7	0,076	0,068	29,921
68,8	0,071	0,065	29,921
68,9	0,066	0,047	29,921
69,0	0,061	0,018	29,869
69,1	0,054	-0,014	29,904
69,2	0,048	-0,036	29,886
69,3	0,041	-0,043	29,921
69,4	0,034	-0,037	29,886
69,5	0,028	-0,024	29,904
69,6	0,022	-0,010	29,904
69,7	0,018	0,003	29,921
69,8	0,014	0,009	29,921
69,9	0,012	0,008	29,921
70,0	0,012	0,001	29,869
70,1	0,014	-0,004	29,904
70,2	0,017	-0,001	29,816
70,3	0,022	0,011	29,851
70,4	0,028	0,027	29,851
70,5	0,034	0,038	29,904
70,6	0,041	0,039	29,886
70,7	0,048	0,027	29,904
70,8	0,055	0,004	29,851
70,9	0,060	-0,025	29,904
71,0	0,065	-0,052	29,904
71,1	0,068	-0,067	29,904
71,2	0,070	-0,065	29,834
71,3	0,071	-0,041	29,904
71,4	0,072	-0,004	29,851
71,5	0,071	0,036	29,904
71,6	0,070	0,063	29,886
71,7	0,069	0,067	29,869
71,8	0,068	0,048	29,886
71,9	0,067	0,012	29,904
72,0	0,067	-0,028	29,869
72,1	0,067	-0,059	29,904
72,2	0,068	-0,069	29,816
72,3	0,069	-0,056	29,869
72,4	0,071	-0,023	29,851
72,5	0,073	0,018	29,886
72,6	0,074	0,053	29,851
72,7	0,075	0,072	29,851
72,8	0,076	0,069	29,851
72,9	0,076	0,046	29,886
73,0	0,075	0,009	29,834
73,1	0,073	-0,030	29,886
73,2	0,071	-0,059	29,851
73,3	0,068	-0,071	29,886
73,4	0,065	-0,064	29,816
73,5	0,061	-0,044	29,886
73,6	0,058	-0,020	29,851
73,7	0,055	0,003	29,904
73,8	0,052	0,022	29,869
73,9	0,051	0,036	29,904
74,0	0,050	0,046	29,851
74,1	0,050	0,048	29,816
74,2	0,050	0,044	29,816
74,3	0,052	0,033	29,834
74,4	0,054	0,016	29,816
74,5	0,056	-0,006	29,904
74,6	0,058	-0,030	29,869
74,7	0,060	-0,051	29,851
74,8	0,062	-0,063	29,799
74,9	0,063	-0,062	29,886
75,0	0,064	-0,045	29,834
75,1	0,064	-0,015	29,869
75,2	0,063	0,019	29,869
75,3	0,061	0,046	29,869
75,4	0,059	0,056	29,834
75,5	0,056	0,049	29,869
75,6	0,054	0,030	29,799
75,7	0,051	0,006	29,851
75,8	0,048	-0,017	29,834
75,9	0,046	-0,035	29,834
76,0	0,043	-0,045	29,851
76,1	0,042	-0,043	29,799
76,2	0,040	-0,032	29,799
76,3	0,039	-0,015	29,834
76,4	0,039	0,003	29,851
76,5	0,039	0,020	29,886
76,6	0,039	0,033	29,851
76,7	0,040	0,038	29,851
76,8	0,040	0,033	29,781
76,9	0,041	0,018	29,869
77,0	0,041	-0,002	29,781
77,1	0,040	-0,022	29,851
77,2	0,040	-0,036	29,781
77,3	0,039	-0,041	29,851
77,4	0,038	-0,034	29,834
77,5	0,036	-0,018	29,869
77,6	0,034	0,003	29,799
77,7	0,032	0,019	29,904
77,8	0,030	0,026	29,816
77,9	0,028	0,025	29,834
78,0	0,027	0,020	29,799
78,1	0,025	0,011	29,816
78,2	0,025	-0,001	29,799
78,3	0,024	-0,014	29,851
78,4	0,024	-0,023	29,799
78,5	0,024	-0,025	29,869
78,6	0,025	-0,021	29,816
78,7	0,025	-0,015	29,834
78,8	0,026	-0,008	29,799
78,9	0,026	0,002	29,869
79,0	0,026	0,015	29,781
79,1	0,026	0,026	29,834
79,2	0,025	0,028	29,834
79,3	0,024	0,021	29,869
79,4	0,022	0,010	29,764
79,5	0,021	0,001	29,816
79,6	0,019	-0,003	29,781
79,7	0,017	-0,007	29,799
79,8	0,016	-0,010	29,764
79,9	0,015	-0,013	29,816
80,0	0,014	-0,013	29,799
80,1	0,014	-0,011	29,886
80,2	0,014	-0,010	29,799
80,3	0,015	-0,013	29,869
80,4	0,016	-0,016	29,781
80,5	0,017	-0,017	29,851
80,6	0,019	-0,015	29,799
80,7	0,020	-0,009	29,781
80,8	0,022	0,001	29,834
80,9	0,023	0,012	29,869
81,0	0,024	0,020	29,816
81,1	0,025	0,024	29,869
81,2	0,025	0,023	29,764
81,3	0,025	0,017	29,816
81,4	0,025	0,009	29,764
81,5	0,025	-0,001	29,781
81,6	0,025	-0,011	29,816
81,7	0,024	-0,020	29,799
81,8	0,024	-0,024	29,764
81,9	0,024	-0,023	29,834
82,0	0,024	-0,018	29,764
82,1	0,024	-0,009	29,834
82,2	0,024	0,003	29,816
82,3	0,024	0,015	29,816
82,4	0,024	0,022	29,799
82,5	0,024	0,023	29,851
82,6	0,024	0,018	29,781
82,7	0,024	0,009	29,781
82,8	0,024	-0,002	29,764
82,9	0,024	-0,012	29,799
83,0	0,024	-0,022	29,764
83,1	0,024	-0,027	29,781
