time,Y 
0.544881,0.5725305
0.544903,0.5725305
0.544925,0.5750803
0.544948,0.5687056
0.544970,0.5725305
0.544992,0.5712555
0.545014,0.5699806
0.545036,0.5750803
0.545059,0.5725305
0.545081,0.5712555
0.545103,0.5750803
0.545125,0.5687056
0.545147,0.5725305
0.545170,0.5712555
0.545192,0.5699806
0.545214,0.5738054
0.545236,0.5725305
0.545258,0.5738054
0.545281,0.5750803
0.545303,0.5687056
0.545325,0.5750803
0.545347,0.5699806
0.545370,0.5725305
0.545392,0.5725305
0.545414,0.5699806
0.545436,0.5750803
0.545458,0.5725305
0.545481,0.5725305
0.545503,0.5750803
0.545525,0.5687056
0.545547,0.5725305
0.545569,0.5712555
0.545592,0.5687056
0.545614,0.5750803
0.545636,0.5725305
0.545658,0.5738054
0.545680,0.5750803
0.545703,0.5687056
0.545725,0.5725305
0.545747,0.5712555
0.545769,0.5687056
0.545791,0.5738054
0.545814,0.5699806
0.545836,0.5750803
0.545858,0.5725305
0.545880,0.5712555
0.545903,0.5750803
0.545925,0.5687056
0.545947,0.5725305
0.545969,0.5712555
0.545991,0.5687056
0.546014,0.5750803
0.546036,0.5725305
0.546058,0.5725305
0.546080,0.5750803
0.546102,0.5699806
0.546125,0.5725305
0.546147,0.5725305
0.546169,0.5699806
0.546191,0.5699806
0.546213,0.5725305
0.546236,0.5738054
0.546258,0.5750803
0.546280,0.5699806
0.546302,0.5750803
0.546324,0.5725305
0.546347,0.5712555
0.546369,0.5725305
0.546391,0.5699806
0.546413,0.5750803
0.546436,0.5712555
0.546458,0.5712555
0.546480,0.5738054
0.546502,0.5687056
0.546524,0.5725305
0.546547,0.5725305
0.546569,0.5687056
0.546591,0.5750803
0.546613,0.5712555
0.546635,0.5712555
0.546658,0.5738054
0.546680,0.5687056
0.546702,0.5712555
0.546724,0.5699806
0.546746,0.5725305
0.546769,0.5712555
0.546791,0.5687056
0.546813,0.5725305
0.546835,0.5725305
0.546857,0.5725305
0.546880,0.5750803
0.546902,0.5725305
0.546924,0.5725305
0.546946,0.5750803
0.546969,0.5687056
0.546991,0.5750803
0.547013,0.5725305
0.547035,0.5725305
0.547057,0.5712555
0.547080,0.5687056
0.547102,0.5750803
0.547124,0.5725305
0.547146,0.5725305
0.547168,0.5750803
0.547191,0.5687056
0.547213,0.5725305
0.547235,0.5725305
0.547257,0.5687056
0.547279,0.5750803
0.547302,0.5725305
0.547324,0.5725305
0.547346,0.5750803
0.547368,0.5725305
0.547390,0.5725305
0.547413,0.5712555
0.547435,0.5699806
0.547457,0.5738054
0.547479,0.5687056
0.547502,0.5750803
0.547524,0.5712555
0.547546,0.5725305
0.547568,0.5738054
0.547590,0.5687056
0.547613,0.5725305
0.547635,0.5712555
0.547657,0.5687056
0.547679,0.5750803
0.547701,0.5725305
0.547724,0.5725305
0.547746,0.5750803
0.547768,0.5699806
0.547790,0.5725305
0.547812,0.5725305
0.547835,0.5687056
0.547857,0.5750803
0.547879,0.5725305
0.547901,0.5750803
0.547923,0.5738054
0.547946,0.5725305
0.547968,0.5750803
0.547990,0.5699806
0.548012,0.5725305
0.548035,0.5712555
0.548057,0.5687056
0.548079,0.5750803
0.548101,0.5725305
0.548123,0.5725305
0.548146,0.5750803
0.548168,0.5687056
0.548190,0.5725305
0.548212,0.5712555
0.548234,0.5687056
0.548257,0.5738054
0.548279,0.5725305
